index,Agrawal_bias,Agrawal_weighted_mae_0,Agrawal_weighted_mae_0.5,Agrawal_weighted_mae_1,Agrawal_weighted_mae_1.5,Agrawal_censored_fraction,Agrawal_accuracy,Agrawal_overestimation_rate,Agrawal_underestimation_rate,Agrawal_gini_coefficient,Agrawal_overstock,POS,Magazine
1937,-1.3658536585365857,1.5609756097560976,1.6293633416035251,1.7043010752688172,1.7883924142954697,0.3106060606060606,0.1707317073170731,0.048780487804878,0.7804878048780488,0.3971036585365852,4.0,EHI2317065,A
1938,-0.75,0.75,0.75,0.75,0.75,0.0689655172413793,0.25,0.0,0.75,0.25,0.0,EHI2385979,A
1939,-0.6774193548387096,0.8709677419354839,0.9021128943578348,0.935064935064935,0.9694709105260824,0.3333333333333333,0.1935483870967742,0.0967741935483871,0.7096774193548387,0.2485065710872163,3.0,EHI2532447,A
1940,-0.8222222222222222,0.9111111111111112,0.9633624521512444,1.024590163934426,1.0951631539434217,0.3409090909090909,0.2222222222222222,0.0444444444444444,0.7333333333333333,0.3262872628726287,2.0,EHI2559208,A
1941,-2.076923076923077,2.076923076923077,2.253796093212072,2.4452054794520546,2.653745821301416,0.3095238095238095,0.1538461538461538,0.0,0.8461538461538461,0.3746438746438745,0.0,EHI2641496,A
1942,-4.027777777777778,4.027777777777778,4.311433689033603,4.603217158176943,4.904354275376688,0.2727272727272727,0.0,0.0,1.0,0.2745210727969349,0.0,EHI2713129,A
1943,-2.6,2.6,2.7998353846295485,2.98936170212766,3.165325569418296,0.303030303030303,0.05,0.0,0.95,0.3341346153846154,0.0,EHI2733628,A
1944,-0.75,0.75,0.75,0.75,0.75,0.0727272727272727,0.25,0.0,0.75,0.25,0.0,EHI2736854,A
1945,-1.4827586206896552,1.5517241379310345,1.7096591821788605,1.8833333333333333,2.066330558176606,0.3222222222222222,0.0689655172413793,0.0344827586206896,0.896551724137931,0.3264367816091953,1.0,EHI2755892,A
1946,-1.3571428571428572,1.3571428571428572,1.4562429876889504,1.5485714285714285,1.6348585003656486,0.3230769230769231,0.2857142857142857,0.0,0.7142857142857143,0.4523809523809525,0.0,EHI2829931,A
1947,-3.054054054054054,3.054054054054054,3.134361188382913,3.2125,3.2884237082458294,0.2803030303030303,0.0,0.0,1.0,0.274097105955513,0.0,EHI2899034,A
1948,-10.545454545454543,10.606060606060606,10.801838263319688,11.007346189164371,11.220601135932244,0.25,0.0,0.0303030303030303,0.9696969696969696,0.2976623376623377,1.0,EHI2908886,A
1949,-3.2432432432432434,3.2432432432432434,3.4450718626370027,3.672727272727273,3.924812979433209,0.2803030303030303,0.081081081081081,0.0,0.918918918918919,0.3378378378378379,0.0,EHI2931379,A
1950,-1.0227272727272727,1.1136363636363635,1.2160500169643638,1.3125,1.393577975629606,0.3384615384615385,0.25,0.0454545454545454,0.7045454545454546,0.4271799628942485,2.0,EHI2955897,A
1951,-1.0,1.1395348837209305,1.183148500720709,1.2206896551724138,1.2512803984637109,0.3257575757575757,0.2325581395348837,0.0465116279069767,0.7209302325581395,0.3986710963455149,3.0,EHI2976268,A
1952,-1.7073170731707317,1.7073170731707317,1.8160183142842896,1.9311926605504588,2.0505345979004392,0.3129770992366412,0.1707317073170731,0.0,0.8292682926829268,0.4097560975609755,0.0,EHI3018211,A
1953,-1.1333333333333333,1.1777777777777778,1.2409044307903203,1.301282051282051,1.3575707282572032,0.3409090909090909,0.2,0.0222222222222222,0.7777777777777778,0.3857442348008386,1.0,EHI3164389,A
1954,-0.7777777777777778,0.7777777777777778,0.7831918358845309,0.7894736842105263,0.7966884060070065,0.1636363636363636,0.2222222222222222,0.0,0.7777777777777778,0.2222222222222221,0.0,EHI3183884,A
1955,-1.619047619047619,1.7142857142857142,1.78271445482555,1.8402061855670104,1.887449225982177,0.3181818181818182,0.0714285714285714,0.0238095238095238,0.9047619047619048,0.3088624338624339,2.0,EHI3220286,A
1956,-0.1388888888888889,0.6388888888888888,0.6455277080281471,0.6533333333333333,0.6624371944516784,0.2748091603053435,0.4166666666666667,0.1944444444444444,0.3888888888888889,0.4649758454106281,9.0,EHI3246315,A
