index,Bayesian_bias,Bayesian_weighted_mae_0,Bayesian_weighted_mae_0.5,Bayesian_weighted_mae_1,Bayesian_weighted_mae_1.5,Bayesian_censored_fraction,Bayesian_accuracy,Bayesian_overestimation_rate,Bayesian_underestimation_rate,Bayesian_gini_coefficient,Bayesian_overstock,POS,Magazine
5810,-0.1,2.1,2.0711309833764795,2.0416666666666665,2.012202349956854,0.2439024390243902,0.0,0.2,0.8,0.3476190476190475,10.0,EHE1606530,D
5811,-1.3333333333333333,1.3333333333333333,1.3670068381445482,1.4,1.4316863699403837,0.1538461538461538,0.0,0.0,1.0,0.1666666666666665,0.0,EHE1676246,D
5812,0.6666666666666666,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0789473684210526,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333335,5.0,EHE1721265,D
5813,0.0,2.0,2.0000000000000004,2.0,2.0000000000000004,0.2105263157894736,0.0,0.25,0.75,0.3125,4.0,EHE1761116,D
5814,-1.55,2.05,2.138575882613817,2.23728813559322,2.34411728757329,0.3389830508474576,0.0,0.05,0.95,0.2475609756097561,5.0,EHE1992717,D
5815,-0.3333333333333333,1.0,1.0,1.0,1.0,0.1016949152542373,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.2777777777777777,2.0,EHE2010841,D
5816,0.4,1.6,1.6000000000000003,1.6,1.6000000000000003,0.0980392156862745,0.0,0.4,0.6,0.3,5.0,EHE2241854,D
5817,-0.375,1.875,1.9424100487838047,2.025641025641025,2.1238570999649937,0.2758620689655172,0.0,0.25,0.75,0.2916666666666667,12.0,EHE2404082,D
5818,-0.75,2.25,2.374172361691753,2.526315789473684,2.6985024880338617,0.3389830508474576,0.0,0.15,0.85,0.3588888888888888,15.0,EHE2541782,D
5819,0.15,2.55,2.49453185513437,2.4423076923076925,2.395051449870805,0.3389830508474576,0.05,0.25,0.7,0.3892156862745097,27.0,EHE2595177,D
5820,-0.375,1.625,1.692688280555405,1.7777777777777777,1.880797521273368,0.2352941176470588,0.0,0.25,0.75,0.2596153846153846,5.0,EHE2606877,D
5821,-0.25,1.25,1.2898979485566358,1.3333333333333333,1.379795897113271,0.1212121212121212,0.25,0.25,0.5,0.3500000000000001,2.0,EHE2769147,D
5822,0.3333333333333333,1.6666666666666667,1.6666666666666663,1.6666666666666667,1.6666666666666663,0.0535714285714285,0.0,0.3333333333333333,0.6666666666666666,0.2666666666666668,3.0,EHE2816667,D
5823,0.0,1.5,1.5,1.5,1.5,0.0952380952380952,0.0,0.25,0.75,0.25,3.0,EHE2820090,D
5824,-0.8,1.6,1.632993161855452,1.6666666666666667,1.7003401714778812,0.1136363636363636,0.0,0.2,0.8,0.1500000000000001,2.0,EHE2849067,D
5825,0.5,2.0,2.0000000000000004,2.0,2.0000000000000004,0.0677966101694915,0.0,0.25,0.75,0.375,5.0,EHE2962588,D
5826,-1.0,1.5714285714285714,1.6185003574546253,1.6666666666666667,1.7143581241998354,0.3181818181818182,0.0,0.1428571428571428,0.8571428571428571,0.1558441558441559,2.0,EHE3037918,D
5827,-1.8421052631578947,2.1578947368421053,2.316561574532781,2.4918032786885247,2.6787248541339244,0.3275862068965517,0.0526315789473684,0.0526315789473684,0.8947368421052632,0.251604621309371,3.0,EHE3270270,D
5828,-0.3333333333333333,1.4444444444444444,1.457979589711327,1.4736842105263157,1.491721015017516,0.1525423728813559,0.0,0.2222222222222222,0.7777777777777778,0.2222222222222221,5.0,EHE3410701,D
5829,-0.8421052631578947,2.0,2.0934228378226414,2.204081632653061,2.3302193549276327,0.3333333333333333,0.0,0.1578947368421052,0.8421052631578947,0.3130193905817175,11.0,EHE3687344,D
5830,-3.888888888888889,3.888888888888889,4.226694079682995,4.536363636363636,4.810455288834072,0.3050847457627119,0.0,0.0,1.0,0.2365079365079365,0.0,EHE4228137,D
5831,-1.65,2.05,2.141451791100787,2.23728813559322,2.336626206227203,0.3448275862068966,0.0,0.1,0.9,0.1792682926829267,4.0,EHE4274282,D
5832,0.05,2.25,2.204865609176798,2.16,2.116589755049048,0.3389830508474576,0.0,0.25,0.75,0.3522222222222222,23.0,EHE4316714,D
5833,0.45,2.15,2.119470404642872,2.0869565217391304,2.052982499180292,0.3389830508474576,0.0,0.35,0.65,0.3499999999999998,26.0,EHE4744076,D
5834,-0.2,2.2,2.1913969054212696,2.1818181818181817,2.171317441022782,0.1041666666666666,0.0,0.2,0.8,0.3272727272727274,5.0,EHE4836090,D
5835,-1.2,1.5,1.557623792219734,1.62,1.6858846236947815,0.3389830508474576,0.0,0.1,0.9,0.1966666666666665,3.0,EHE4890499,D
5836,0.5625,2.1875,2.1664397312875256,2.142857142857143,2.1168408824008327,0.3404255319148936,0.0,0.3125,0.6875,0.4089285714285715,22.0,EHE5041650,D
5837,-0.7142857142857143,2.142857142857143,2.2270443404937934,2.3157894736842106,2.405156235733553,0.1842105263157894,0.0,0.2857142857142857,0.7142857142857143,0.2095238095238096,5.0,EHE5146694,D
5838,0.0,3.333333333333333,3.6602540378443855,4.0,4.305184255933341,0.0789473684210526,0.0,0.6666666666666666,0.3333333333333333,0.2000000000000001,5.0,EHE5151267,D
5839,-1.3333333333333333,2.111111111111111,2.1434320249776766,2.18,2.2202675649567905,0.3396226415094339,0.0,0.0555555555555555,0.9444444444444444,0.2865497076023391,7.0,EHE5159654,D
5840,-1.7,1.7,1.764851431700749,1.827586206896552,1.8874206614132163,0.3225806451612903,0.0,0.0,1.0,0.1941176470588235,0.0,EHE5270685,D
5841,-2.05,2.05,2.1236026325184905,2.2,2.279443658146058,0.3389830508474576,0.0,0.0,1.0,0.1402439024390243,0.0,EHE5389621,D
5842,-1.0714285714285714,1.7857142857142858,1.842006063615044,1.8974358974358971,1.9505057068577143,0.2592592592592592,0.0714285714285714,0.1428571428571428,0.7857142857142857,0.2714285714285713,5.0,EHE5480144,D
